customer_id,order_id,product_id,product_qty
EGF-95058,JBS-5322,02-432-4939,17
EGF-95058,JBS-5322,76-357-2026,5
WON-71258,JCE-5265,08-304-2729,7
WON-71258,JCE-5265,53-526-0852,13
WON-71258,JCE-5265,32-740-4812,2
YSK-55846,JDB-3247,72-583-0270,6
YSK-55846,JDB-3247,44-532-6617,19
YSK-55846,JDB-3247,08-724-0599,1
DBH-35529,JDR-5086,21-191-4304,1
DBH-35529,JDR-5086,82-449-1798,17
EKU-14560,JDR-5840,56-066-4318,16
VZB-72509,JFM-2962,71-448-6664,20
VZB-72509,JFM-2962,02-722-7574,9
VZB-72509,JFM-2962,32-232-4159,7
PML-24029,JFN-5261,51-025-6238,8
KVR-15564,JFN-9413,52-479-1789,5
KVR-15564,JFN-9413,25-040-8775,10
KVR-15564,JFN-9413,00-064-2295,2
ECL-71483,JJT-2740,28-337-8073,7
CUK-73560,JJT-8348,26-969-2460,1
CUK-73560,JJT-8348,89-431-6610,18
CUK-73560,JJT-8348,14-651-7055,8
NNN-20285,JLY-4016,70-595-3037,12
NNN-20285,JLY-4016,29-609-8516,19
TFD-83575,JLY-5316,92-667-1947,2
TFD-83575,JLY-5316,81-612-9682,18
MVN-17758,JMM-1366,80-221-1012,16
MVN-17758,JMM-1366,04-897-7448,12
SMV-44812,JMM-3539,26-723-9238,14
SMV-44812,JMM-3539,30-883-0231,8
ZEP-41850,JMQ-3993,28-101-1484,12
ZEP-41850,JMQ-3993,83-757-0080,2
FNZ-92907,JMX-7147,63-429-3981,1
FNZ-92907,JMX-7147,45-984-6330,3
EHM-45282,JMX-8595,09-252-7243,3
EHM-45282,JMX-8595,49-203-9694,15
NRS-40908,JNC-7824,19-632-6137,10
NRS-40908,JNC-7824,82-395-4085,8
TMU-54039,JNC-8742,03-486-8184,4
TMU-54039,JNC-8742,69-018-2436,17
DKA-37599,JNE-2786,24-835-9371,13
DKA-37599,JNE-2786,56-639-4120,8
CLD-40263,JNE-6341,48-116-8137,9
VAU-34948,JOX-2468,69-759-6755,20
OMY-58623,JOX-5375,56-639-4120,6
OMY-58623,JOX-5375,31-579-0755,1
OMY-58623,JOX-5375,64-709-0601,9
KKT-52545,JOY-3985,22-361-7394,20
KKT-52545,JOY-3985,81-184-9787,16
OXP-30840,JOY-8241,10-694-9762,12
BQY-45193,JPC-4202,82-600-5466,4
BQY-45193,JPC-4202,46-086-5000,10
BHX-81964,JPC-8315,85-213-9361,2
BHX-81964,JPC-8315,75-458-3853,10
BHX-81964,JPC-8315,40-855-0828,20
YTR-17385,JPN-1569,78-646-8928,14
YTR-17385,JPN-1569,80-994-3188,9
NST-01723,JQA-1882,28-101-1484,7
JRI-37767,JQA-2130,24-097-5866,11
JRI-37767,JQA-2130,26-916-4677,9
JRI-37767,JQA-2130,06-451-8231,13
DGH-91780,JQL-2992,99-936-3695,8
CHW-16576,JQL-8115,36-648-0127,7
BHX-81964,JQX-2620,42-897-0984,16
BHX-81964,JQX-2620,96-905-0520,5
AVH-73381,JQX-7346,00-940-2361,4
AVH-73381,JQX-7346,22-839-5661,17
AVH-73381,JQX-7346,63-682-0223,12
YPI-57307,JRC-2889,51-025-6238,15
YPI-57307,JRC-2889,20-323-4061,15
YPI-57307,JRC-2889,92-488-4205,5
VTD-48908,JRF-8081,44-730-4998,13
VTD-48908,JRF-8081,62-568-9444,18
VTD-48908,JRF-8081,26-064-2582,20
KQD-47610,JRK-1668,75-893-4370,5
KQD-47610,JRK-1668,89-008-8811,16
PGQ-04447,JRK-3796,68-848-4770,10
PGQ-04447,JRK-3796,09-561-0117,9
CMY-73211,JRU-5341,00-189-3792,16
DTE-01299,JRU-9592,84-485-2658,5
SQW-24281,JRW-9511,89-276-3146,18
SQW-24281,JRW-9511,43-270-8633,16
RFM-18581,JSA-5798,43-738-2296,17
RFM-18581,JSA-5798,79-505-8160,6
RFM-18581,JSA-5798,55-154-9849,18
ZJU-40687,JSA-7772,36-503-3274,9
KCW-90064,JSK-2137,39-155-7466,13
KCW-90064,JSK-2137,17-163-9509,13
KCW-90064,JSK-2137,13-768-4067,15
ODE-83262,JSK-7409,69-118-8432,14
RVP-12388,JTE-8870,07-049-0442,10
RVP-12388,JTE-8870,04-399-5905,14
MZG-60599,JTI-3836,14-967-6412,6
MZG-60599,JTI-3836,87-004-8927,17
JBJ-10889,JTI-7591,47-505-2493,2
JBJ-10889,JTI-7591,87-004-8927,11
EQN-46999,JTL-3024,82-766-2339,5
EQN-46999,JTL-3024,86-832-2186,14
EQN-46999,JTL-3024,51-525-2470,2
GFX-78117,JTL-9207,86-211-9441,3
GFX-78117,JTL-9207,01-050-1010,7
ZSK-47154,JUE-2955,43-270-8633,12
ZSK-47154,JUE-2955,48-174-4795,16
ZSK-47154,JUE-2955,28-848-5368,16
SSV-04596,JUX-7755,17-976-5960,8
SSV-04596,JUX-7755,87-545-0611,4
SSV-04596,JUX-7755,35-564-4089,3
CNC-98914,JVC-2408,00-847-7041,12
CNC-98914,JVC-2408,36-503-3274,4
DTO-70277,JVC-3674,96-668-5966,14
JSU-54404,JVN-4567,93-389-3317,11
JSU-54404,JVN-4567,38-322-2938,9
GMG-27242,JVN-4862,69-018-2436,11
GMG-27242,JVN-4862,92-488-4205,19
GMG-27242,JVN-4862,51-880-1462,16
SGR-65629,JVX-8178,86-221-2194,4
SGR-65629,JVX-8178,02-854-7835,17
LWP-57869,JXI-4990,65-173-2185,3
RAP-04770,JXI-6489,33-332-7198,19
RAP-04770,JXI-6489,68-514-5147,10
UWO-91784,JXP-3656,51-880-1462,2
UWO-91784,JXP-3656,67-247-6424,10
UWO-91784,JXP-3656,14-170-8767,5
LRO-88912,JXR-3212,99-936-6420,10
LRO-88912,JXR-3212,79-389-5613,13
QPQ-39890,JXR-9533,88-462-2369,15
PRY-55973,JYA-4160,06-377-3616,9
KXM-93242,JYA-9203,96-846-3598,11
KXM-93242,JYA-9203,26-589-1806,7
FMX-77248,JYE-6137,01-785-5713,2
FMX-77248,JYE-6137,39-161-4563,3
HOP-91174,JYE-8639,08-100-0817,16
HOP-91174,JYE-8639,81-749-0459,10
FPH-26407,JZS-0495,61-088-1041,2
FPH-26407,JZS-0495,39-841-8334,3
HUF-26956,JZS-2288,39-155-7466,9
HUF-26956,JZS-2288,10-382-0091,20
VXB-85464,JZW-4996,60-215-8627,2
VXB-85464,JZW-4996,10-395-8862,4
VXB-85464,JZW-4996,34-100-2931,15
WDI-49050,KBF-2317,94-859-3628,2
WDI-49050,KBF-2317,81-774-2745,11
PCN-85238,KBF-5349,67-806-5227,16
PCN-85238,KBF-5349,92-461-0268,15
KGP-14913,KDG-4165,85-505-6120,6
OOJ-86402,KDG-5996,74-002-4928,6
OOJ-86402,KDG-5996,19-853-5001,19
KPV-61572,KDH-3607,09-655-7992,16
HFC-91910,KDH-5144,66-501-7200,6
HFC-91910,KDH-5144,57-065-3565,17
HFC-91910,KDH-5144,46-384-5593,8
SYA-95712,KEL-1041,79-403-6754,9
NGE-30140,KEL-8905,76-046-2056,10
NGE-30140,KEL-8905,08-115-3988,9
TTJ-69717,KFM-8962,36-966-7799,6
TTJ-69717,KFM-8962,46-850-5722,3
SSW-98369,KFZ-6626,48-209-8487,6
SSW-98369,KFZ-6626,24-450-4465,18
ZJU-40687,KGS-4490,00-508-2360,20
ZJU-40687,KGS-4490,72-615-3589,4
ZJU-40687,KGS-4490,11-736-1055,10
RJC-85748,KIK-0830,51-163-6534,16
RJC-85748,KIK-0830,08-343-6235,20
RJC-85748,KIK-0830,65-720-5521,15
ZPY-93321,KIK-6238,74-877-3959,7
XGN-27249,KIN-4596,81-046-6342,14
XGN-27249,KIN-4596,87-383-8756,11
PTO-79766,KIN-7994,43-429-3442,11
PTO-79766,KIN-7994,11-590-2260,15
PTO-79766,KIN-7994,98-762-5682,9
YAG-27276,KIO-5547,69-018-2436,14
YAG-27276,KIO-5547,33-410-0196,11
PZJ-80163,KIT-3692,89-414-5305,8
PZJ-80163,KIT-3692,31-597-8346,14
PZJ-80163,KIT-3692,86-985-8205,19
XYD-54715,KIT-5577,94-304-1665,12
XYD-54715,KIT-5577,76-582-3329,16
YZJ-89160,KIT-7446,60-629-3357,5
YZJ-89160,KIT-7446,77-396-1355,18
PZE-90750,KIV-7716,71-358-1219,20
PZE-90750,KIV-7716,68-514-5147,12
XXD-36961,KIV-8155,79-505-8160,1
NED-01548,KIY-1598,80-635-9373,5
NED-01548,KIY-1598,82-228-4968,4
SWK-13632,KIY-4590,92-191-3051,11
YEP-68998,KJF-0782,06-451-8231,3
YEP-68998,KJF-0782,89-008-8811,1
CLX-10763,KJI-3044,64-928-2811,8
DLH-35107,KJI-8067,71-015-1326,2
DLH-35107,KJI-8067,73-629-6365,12
TWX-83124,KKN-4503,47-438-3089,5
TWX-83124,KKN-4503,53-085-2967,18
NXA-25791,KKN-4530,87-988-7651,18
NXA-25791,KKN-4530,31-471-2089,16
NGU-54907,KKX-1432,71-448-6664,19
NGU-54907,KKX-1432,09-655-7992,18
QOE-56926,KKX-1806,92-903-1283,1
LPB-73322,KKX-5073,39-902-9369,2
LPB-73322,KKX-5073,82-766-2339,12
LPB-73322,KKX-5073,06-218-6572,13
TAB-06662,KKX-6337,61-088-1041,19
VTM-67273,KLD-7811,36-503-3274,4
VTM-67273,KLD-7811,89-122-4460,15
VTM-67273,KLD-7811,04-284-9156,17
RHJ-04583,KLF-3104,57-573-3605,15
RHJ-04583,KLF-3104,59-463-6330,9
ZMG-30694,KLF-3904,28-913-3139,14
ZMG-30694,KLF-3904,83-855-7429,9
ICO-70881,KNB-4521,92-667-1947,10
ICO-70881,KNB-4521,98-762-5682,7
LYB-43537,KNB-8839,45-611-9056,7
CML-45140,KNH-8570,90-666-4404,7
CML-45140,KNH-8570,38-322-2938,4
CML-45140,KNH-8570,29-069-4548,14
DNC-33437,KNH-8873,69-449-1761,3
DNC-33437,KNH-8873,58-210-0910,20
TPE-59637,KPJ-5231,14-651-7055,12
TPE-59637,KPJ-5231,14-463-4219,20
NSN-43932,KPJ-7966,88-395-4539,11
NSN-43932,KPJ-7966,06-377-3616,3
UQN-71766,KQE-7401,34-273-3640,8
UQN-71766,KQE-7401,93-401-0649,9
UQN-71766,KQE-7401,28-404-9144,4
JNT-37473,KQZ-3488,87-538-4800,12
JNT-37473,KQZ-3488,84-196-0823,5
JNT-37473,KQZ-3488,69-449-1761,14
NPX-29618,KQZ-7707,06-790-0505,15
NPX-29618,KQZ-7707,23-877-6958,19
TAB-06662,KRE-2065,87-052-2194,13
TAB-06662,KRE-2065,08-566-1525,2
ZUU-36798,KSN-6456,71-514-3306,18
ZUU-36798,KSN-6456,61-804-5522,11
ISQ-73998,KST-7276,59-813-0544,12
ISQ-73998,KST-7276,67-247-6424,4
MML-63530,KST-9808,21-766-7142,2
LAH-79333,KTF-3956,42-629-9312,2
LAH-79333,KTF-3956,61-237-7918,5
PTO-79766,KTF-5583,77-841-8220,20
PTO-79766,KTF-5583,45-598-2854,19
UEW-03565,KTG-7638,58-573-0727,1
UEW-03565,KTG-7638,63-034-4031,16
UEW-03565,KTG-7638,73-476-5093,10
ZEC-71597,KWG-0132,68-965-2883,2
ZEC-71597,KWG-0132,78-226-0746,10
ZEC-71597,KWG-0132,18-751-1861,5
IVN-92350,KXF-1403,60-729-6044,7
IVN-92350,KXF-1403,85-162-7790,12
MPZ-49334,KXF-3970,11-922-2177,15
MPZ-49334,KXF-3970,55-787-8150,10
YPZ-43846,KXK-2543,11-781-4550,8
QQM-84601,KXK-8705,01-566-5209,13
QQM-84601,KXK-8705,63-389-8360,3
GND-76940,KXM-3159,16-212-9898,6
GND-76940,KXM-3159,44-012-6153,8
EXA-19057,KXM-5853,76-486-8534,20
EXA-19057,KXM-5853,90-996-6068,4
FNS-68804,KYG-4720,15-718-1031,7
EGI-70415,KYG-7575,96-000-2431,7
EGI-70415,KYG-7575,53-004-7744,9
EGI-70415,KYG-7575,83-896-9843,17
RJF-64610,KZO-2489,37-601-6646,16
RJF-64610,KZO-2489,99-674-7142,6
ZQL-96692,KZO-7185,36-017-1691,4
TDI-43067,KZY-9111,83-659-7003,13
TDI-43067,KZY-9111,36-900-2731,10
DOE-95306,LBV-0758,92-150-3476,1
DOE-95306,LBV-0758,89-122-4460,13
DOE-95306,LBV-0758,17-941-7899,12
FDT-82735,LBV-2542,13-528-8160,5
FDT-82735,LBV-2542,84-573-2039,20
ZRQ-35183,LBZ-5844,27-238-4051,17
ZRQ-35183,LBZ-5844,11-528-1672,1
ZRQ-35183,LBZ-5844,58-553-3829,12
CGY-42847,LCC-4361,97-849-4693,15
CGY-42847,LCC-4361,52-743-0485,1
CGY-42847,LCC-4361,07-407-8266,17
DAU-85706,LCC-8555,68-739-7272,2
SJS-13308,LDU-0226,65-211-7033,6
SJS-13308,LDU-0226,18-574-1721,8
SJS-13308,LDU-0226,01-111-5528,18
SXP-33883,LEO-9419,71-135-3437,10
SXP-33883,LEO-9419,13-768-4067,12
OXP-30840,LES-3304,04-083-8996,3
OXP-30840,LES-3304,77-439-2843,3
VTD-48908,LES-7801,52-416-2642,3
HTY-68744,LEU-4894,79-227-3000,19
FNZ-92907,LEU-9703,62-156-2167,19
FNZ-92907,LEU-9703,61-495-5000,9
VPK-72264,LEY-2874,03-897-1579,4
VPK-72264,LEY-2874,71-072-5327,8
VPK-72264,LEY-2874,63-260-2207,12
TFD-83575,LGF-1174,32-309-2457,5
TFD-83575,LGF-1174,25-998-5852,10
TFD-83575,LGF-1174,51-365-6377,13
YPI-57307,LGG-6291,51-525-2470,18
YPI-57307,LGG-6291,23-394-0254,3
QPQ-39890,LGG-8337,89-597-8122,6
QPQ-39890,LGG-8337,77-123-2297,6
QPQ-39890,LGG-8337,30-614-1428,15
WEY-69017,LGH-8433,82-879-8442,13
WEY-69017,LGH-8433,06-429-8278,6
BNF-04840,LGI-1312,53-042-1501,8
BNF-04840,LGI-1312,99-573-5355,12
BNF-04840,LGI-1312,11-987-7204,18
CGA-72580,LGI-3808,75-367-9167,20
YVL-74334,LHE-5445,87-117-1194,5
YVL-74334,LHE-5445,17-479-7792,3
OMI-23469,LHH-3721,61-548-5461,7
OMI-23469,LHH-3721,58-873-8980,14
VAK-56429,LHH-6938,01-785-5713,11
XYR-46722,LHN-8860,06-790-0505,17
XYR-46722,LHN-8860,62-568-9444,15
XYR-46722,LHN-8860,42-665-9904,11
RWV-40680,LIU-2251,90-967-2054,16
RWV-40680,LIU-2251,42-665-9904,7
RWV-40680,LIU-2251,78-646-8928,14
GVT-12503,LKE-2233,89-597-8122,19
GVT-12503,LKE-2233,17-060-0538,20
KGJ-47389,LKE-7796,92-244-9042,2
RUH-83684,LMO-4902,43-612-9451,1
RUH-83684,LMO-4902,85-883-0273,14
RUH-83684,LMO-4902,06-577-9672,3
RUH-83684,LMO-4902,83-908-2922,5
LVV-40616,LNA-9656,70-405-0549,2
LVV-40616,LNA-9656,12-798-3996,14
QWL-36165,LNA-9933,90-967-1463,20
JID-04297,LOA-8579,95-690-3184,4
JID-04297,LOA-8579,86-089-6844,19
NJG-83141,LOA-9305,76-952-2717,17
NJG-83141,LOA-9305,20-113-6777,3
WBL-72084,LOE-0144,86-211-9441,9
WBL-72084,LOE-0144,93-696-5981,3
OJK-72439,LOP-2240,10-382-0091,18
OJK-72439,LOP-2240,47-022-1161,17
UVI-08265,LOP-7631,60-281-7911,2
UVI-08265,LOP-7631,17-941-7899,7
CGA-72580,LOR-6150,17-317-9778,4
CGA-72580,LOR-6150,32-232-4159,1
CGA-72580,LOR-6150,68-048-0405,9
CYZ-85085,LOR-7748,21-189-3185,20
PFX-15299,LOT-2984,80-112-3726,11
KPV-61572,LOT-5343,90-806-5529,4
KNI-94352,LPJ-3860,19-853-5001,6
KNI-94352,LPJ-3860,03-417-9339,1
KNI-94352,LPJ-3860,72-961-8203,6
PAF-44089,LPJ-6368,87-831-5266,3
ZCP-69930,LQN-4187,12-973-7202,16
ZCP-69930,LQN-4187,69-975-9572,6
YDB-07606,LRP-6074,85-279-1314,7
YDB-07606,LRP-6074,29-768-5296,5
RTD-24834,LSB-8566,96-521-3410,8
RTD-24834,LSB-8566,89-916-3966,7
PZE-90750,LSP-6478,27-693-0330,3
PZE-90750,LSP-6478,56-360-9357,10
LIC-37864,LSP-7776,48-116-8137,11
LIC-37864,LSP-7776,29-537-1258,17
LIC-37864,LSP-7776,47-467-6852,4
SUM-52621,LTD-9889,68-605-9700,17
SUM-52621,LTD-9889,33-201-3685,8
YBK-45508,LTZ-2202,11-995-8260,15
YBK-45508,LTZ-2202,58-829-9896,11
QGL-64016,LTZ-5665,96-000-2431,13
QGL-64016,LTZ-5665,71-514-3306,8
CFX-74437,LUQ-1026,02-342-9795,13
CFX-74437,LUQ-1026,06-576-2456,7
CFX-74437,LUQ-1026,29-096-2247,11
CYC-77639,LUQ-3706,31-579-0755,19
CYC-77639,LUQ-3706,56-402-6081,13
QQW-02433,LVC-4162,62-169-5477,14
QQW-02433,LVC-4162,31-471-2089,10
LSL-84484,LVC-9534,34-710-2112,10
LSL-84484,LVC-9534,70-312-2856,17
LSL-84484,LVC-9534,34-100-2931,2
KID-91654,LVN-2542,47-300-5792,9
KID-91654,LVN-2542,64-709-0601,8
HAK-97609,LVN-8653,77-608-6808,5
HAK-97609,LVN-8653,88-395-4539,8
HAK-97609,LVN-8653,30-615-2224,5
VAK-56429,LVW-9323,65-179-4512,4
VAK-56429,LVW-9323,83-855-7429,17
VAK-56429,LVW-9323,83-896-9843,10
QRJ-44519,LXW-4487,27-249-6440,19
QRJ-44519,LXW-4487,74-877-3959,4
YSK-55846,LXW-5439,12-416-0792,18
TIK-07057,LYF-2391,09-467-4552,3
TIK-07057,LYF-2391,07-049-0442,7
NPO-10922,LYF-7364,48-545-4893,8
NPO-10922,LYF-7364,02-722-7574,20
ZBE-31988,LZO-5041,56-360-9357,13
ZBE-31988,LZO-5041,85-162-7790,7
TTE-91984,MBQ-5801,16-017-0808,11
SVM-65960,MCJ-3553,25-833-2692,9
SVM-65960,MCJ-3553,96-846-3598,7
SVM-65960,MCJ-3553,69-770-5691,9
EOC-37292,MDH-0319,77-396-1355,20
EOC-37292,MDH-0319,14-423-2681,20
GEN-42720,MDH-6334,71-373-7523,5
LCJ-06624,MFW-1979,63-772-7529,19
LCJ-06624,MFW-1979,63-682-0223,3
LCJ-06624,MFW-1979,39-944-4438,9
PVP-19549,MFW-3136,04-605-6384,15
MYO-10937,MGM-0587,37-167-1724,8
MYO-10937,MGM-0587,97-507-7839,12
SOS-26308,MGM-6743,94-454-3723,12
SOS-26308,MGM-6743,40-901-4579,1
HKD-72489,MGO-2877,87-052-2194,6
HKD-72489,MGO-2877,87-045-7617,4
FKY-96737,MGO-9996,79-049-0848,18
FKY-96737,MGO-9996,29-497-5703,16
LTW-21557,MGS-5099,24-858-2729,6
LTW-21557,MGS-5099,18-751-1861,11
LTW-21557,MGS-5099,37-298-3743,7
QTD-36161,MGS-9803,04-764-3487,5
SZY-93506,MGU-9739,63-016-4287,7
SZY-93506,MGU-9739,53-279-6187,19
SZY-93506,MGU-9739,13-821-9430,1
RID-03725,MHQ-6092,35-021-8505,10
RID-03725,MHQ-6092,69-950-3943,15
RID-03725,MHQ-6092,92-442-8004,14
RID-03725,MHQ-6092,91-234-6234,1
ZNU-76614,MHQ-7286,47-986-3110,9
RTD-24834,MIG-7248,93-813-6806,2
RTD-24834,MIG-7248,71-851-1563,13
MLY-44705,MIG-8938,97-356-0921,5
MLY-44705,MIG-8938,56-386-8288,20
MLY-44705,MIG-8938,31-656-9075,17
TXX-30500,MIP-4486,37-753-2329,18
NXJ-62164,MIP-8802,52-743-0485,19
NXJ-62164,MIP-8802,65-778-0355,8
NXJ-62164,MIP-8802,53-085-2967,19
OXE-64936,MKI-2966,62-169-5477,20
OXE-64936,MKI-2966,49-203-9694,2
VQR-70460,MKI-3704,72-814-2488,8
VQR-70460,MKI-3704,62-344-9942,13
TPI-56312,MLC-9597,25-630-4737,16
TPI-56312,MLC-9597,67-663-8561,15
OEI-47622,MMH-1167,51-303-4344,5
OEI-47622,MMH-1167,47-386-6141,1
UNF-05952,MMH-2044,42-163-9551,8
UNF-05952,MMH-2044,18-193-5154,14
OZR-11268,MMO-4830,60-729-6044,12
KNI-62550,MMO-7686,15-360-8711,2
KNI-62550,MMO-7686,20-113-6777,11
KNI-62550,MMO-7686,11-590-2260,18
AOR-15481,MNN-7993,82-325-3423,19
AOR-15481,MNN-7993,98-762-5682,13
AKJ-22711,MNN-8787,44-532-6617,16
AKJ-22711,MNN-8787,56-289-7921,11
ZQH-27598,MPU-2120,75-663-4897,5
ZQH-27598,MPU-2120,73-305-6433,17
ZQH-27598,MPU-2120,23-877-6958,15
GPA-18973,MPV-2908,68-739-7272,11
GPA-18973,MPV-2908,71-488-2101,1
GPA-18973,MPV-2908,63-133-6803,6
JZW-77084,MPV-8540,43-993-7650,17
JZW-77084,MPV-8540,22-657-8643,1
YCD-17038,MQE-2115,58-531-1821,12
YCD-17038,MQE-2115,40-767-1323,9
SSC-14235,MQE-4271,80-828-0506,20
SSC-14235,MQE-4271,65-589-6508,14
MDW-63676,MQX-4613,84-070-2935,20
MDW-63676,MQX-4613,01-641-2902,9
INC-21330,MQX-5248,53-279-6187,18
INC-21330,MQX-5248,43-429-3442,20
PFX-15299,MQX-6404,33-448-1950,11
PFX-15299,MQX-6404,22-923-3025,19
PFX-15299,MQX-6404,21-511-6596,17
WHI-38063,MQX-7346,31-072-9542,3
HIT-75017,MRS-0831,71-771-9823,4
HIT-75017,MRS-0831,06-377-3616,11
HIT-75017,MRS-0831,23-247-8369,15
KUY-60927,MRS-2253,32-079-3525,6
HBD-99816,MRU-1000,08-834-8545,6
HBD-99816,MRU-1000,73-476-5093,8
KKC-76152,MRU-5807,54-235-5990,14
KKC-76152,MRU-5807,78-536-7564,13
YSG-63195,MSR-2975,44-057-1791,3
QRH-54590,MSR-6376,03-486-8184,19
QRH-54590,MSR-6376,73-174-4422,18
QRH-54590,MSR-6376,31-158-4715,2
GLF-84417,MSS-1051,01-111-5528,3
GLF-84417,MSS-1051,57-164-3026,11
GLF-84417,MSS-1051,60-281-7911,11
JPN-03467,MSS-7845,57-316-6799,3
CDF-95265,MTQ-1855,69-269-0501,18
CDF-95265,MTQ-1855,18-193-5154,8
CDF-95265,MTQ-1855,37-601-6646,14
CSO-98321,MTQ-2792,91-543-1141,1
QTP-75328,MTR-1217,65-254-5521,13
QTP-75328,MTR-1217,38-466-8515,5
LUT-10093,MTR-5660,05-478-5152,5
LUT-10093,MTR-5660,89-544-1101,15
OUW-48835,MUK-2043,29-419-0190,6
OUW-48835,MUK-2043,27-238-4051,17
VPK-72264,MUK-3594,86-985-8205,18
TWH-54941,MVK-8032,59-048-2538,1
TWH-54941,MVK-8032,14-743-3005,15
MQN-93376,MWQ-4999,64-569-9253,14
MQN-93376,MWQ-4999,37-058-6285,9
IWI-07954,MWQ-7465,87-052-2194,4
IWI-07954,MWQ-7465,81-046-6342,19
IWI-07954,MWQ-7465,47-669-0435,7
PKP-82461,MWR-4344,97-311-8960,14
PKP-82461,MWR-4344,82-041-7676,11
KUK-75858,MWR-7515,80-112-3726,10
KUK-75858,MWR-7515,93-401-0649,12
FCU-04913,MXH-1576,10-728-7505,11
FCU-04913,MXH-1576,04-806-9817,10
GPO-77765,MXH-5385,10-721-2854,16
GPO-77765,MXH-5385,30-614-1428,14
MRY-33349,MXO-0977,10-721-2854,10
MRY-33349,MXO-0977,97-311-8960,3
MRY-33349,MXO-0977,26-589-1806,12
SCB-46603,MXO-9526,41-021-1135,15
SCB-46603,MXO-9526,95-279-3687,13
SNG-02319,MXR-3613,40-940-0123,18
SNG-02319,MXR-3613,99-433-2917,11
MWK-21287,MXR-5674,87-659-8254,15
MWK-21287,MXR-5674,18-193-5154,3
MWK-21287,MXR-5674,32-729-7726,7
DWI-58721,MYE-0327,81-208-1851,17
DWI-58721,MYE-0327,05-531-7215,3
DWI-58721,MYE-0327,53-085-2967,2
FHJ-99777,MYE-4701,75-458-3853,3
TWE-00676,MYO-7730,02-624-9140,1
TWE-00676,MYO-7730,90-060-1960,6
TWE-00676,MYO-7730,96-905-0520,3
BAO-19729,MYQ-0855,94-059-9376,19
BAO-19729,MYQ-0855,44-057-1791,6
BAO-19729,MYQ-0855,15-869-7949,8
BMV-68778,MYQ-1397,79-049-0848,11
BMV-68778,MYQ-1397,61-127-8015,16
NCU-43803,MYX-2175,56-289-7921,7
NCU-43803,MYX-2175,37-437-7179,3
NCU-43803,MYX-2175,96-894-8380,9
SVK-49653,MYX-7505,89-276-3146,14
SVK-49653,MYX-7505,25-998-5852,3
VJZ-97038,MZQ-0663,06-790-0505,5
VJZ-97038,MZQ-0663,48-174-4795,1
EZN-05791,MZS-0499,71-418-9426,4
GNX-30299,MZS-4589,44-288-1786,11
EQZ-77600,MZT-4907,20-052-1917,12
DKJ-08990,MZT-5975,92-191-3051,8
DKJ-08990,MZT-5975,82-082-0211,10
DKJ-08990,MZT-5975,75-812-8157,18
QPU-49717,MZU-2891,22-829-4607,4
QPU-49717,MZU-2891,35-974-5524,10
YPV-99461,MZU-8489,37-822-0446,2
PCC-20414,NAI-3262,66-029-0862,2
PCC-20414,NAI-3262,10-395-8862,5
WCC-22489,NAI-6507,49-292-7496,4
SRY-05001,NBE-8575,96-230-4270,4
SRY-05001,NBE-8575,34-519-1278,3
FNB-55327,NBK-0249,11-736-1055,1
FNB-55327,NBK-0249,70-595-3037,20
HSB-89545,NBK-2076,03-340-4549,1
NFG-16496,NBQ-8305,79-763-3704,17
NFG-16496,NBQ-8305,28-380-7447,3
SWQ-82963,NBQ-8503,76-046-2056,17
NPX-34883,NBR-3591,60-583-8689,3
NPX-34883,NBR-3591,97-383-2296,20
JOK-17872,NBR-7210,59-871-3856,5
JOK-17872,NBR-7210,00-495-2744,18
JOK-17872,NBR-7210,18-960-4157,17
GOK-32300,NBV-2044,43-258-2165,2
GOK-32300,NBV-2044,80-828-0506,9
JYS-93405,NBV-4201,70-595-3037,6
JYS-93405,NBV-4201,92-461-0268,12
KDE-60370,NBW-7138,22-657-8643,5
OIO-75200,NBW-8197,72-481-1600,15
OIO-75200,NBW-8197,77-250-9354,20
HBL-63565,NCA-1250,89-827-1661,15
FGR-91292,NCA-2940,99-883-3205,5
FGR-91292,NCA-2940,70-450-0302,16
WXK-45707,NDS-7503,28-380-7447,14
POA-90163,NDS-9329,48-887-3743,10
POA-90163,NDS-9329,85-279-1314,16
POA-90163,NDS-9329,52-925-6491,4
VAU-34948,NDT-1938,12-586-9635,13
VAU-34948,NDT-1938,33-671-5520,12
VAU-34948,NDT-1938,61-452-6405,4
NWE-81287,NDW-2370,73-305-6433,3
NWE-81287,NDW-2370,89-982-0349,3
TUJ-84214,NDW-4972,09-252-7243,1
YOO-76691,NFB-2884,74-438-6408,3
YOO-76691,NFB-2884,18-595-2486,6
WON-71258,NFW-1820,23-247-8369,17
WON-71258,NFW-1820,59-347-8183,17
PJP-77415,NFW-3239,32-740-4812,13
PJP-77415,NFW-3239,44-532-6617,10
WKP-77030,NGM-3860,60-472-4555,20
WKP-77030,NGM-3860,08-999-0202,3
WKP-77030,NGM-3860,45-373-3663,6
LZQ-00800,NGQ-6048,57-065-3565,2
LZQ-00800,NGQ-6048,07-744-2030,14
RCO-86573,NGQ-6139,90-098-2875,4
RCO-86573,NGQ-6139,50-833-3192,17
ESY-59787,NHP-2251,35-865-4616,2
ESY-59787,NHP-2251,60-939-3181,7
GIR-48307,NHP-8016,38-480-0304,4
MVN-17758,NHQ-4894,47-602-7232,5
MVN-17758,NHQ-4894,79-655-9737,14
IYF-11697,NHQ-6116,23-384-6715,6
